VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-12-12 18:45:31,2016-12-12 19:01:42,1,1.86,1,N,162,43,1,11.5,1,0.5,2.66,0,0.3,15.96
2,2016-12-05 15:38:30,2016-12-05 15:42:20,1,.81,1,N,263,236,1,5,0,0.5,1.45,0,0.3,7.25
2,2016-12-23 12:17:53,2016-12-23 12:28:04,1,.85,1,N,142,143,2,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-12 20:30:44,2016-12-12 20:35:44,1,.80,1,N,161,170,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-12-19 11:20:51,2016-12-19 12:11:18,3,11.39,1,N,138,230,1,43,0,0.5,9.87,5.54,0.3,59.21
1,2016-12-26 18:44:12,2016-12-26 19:04:53,1,5.40,1,N,142,260,1,19.5,0,0.5,3,0,0.3,23.3
2,2016-12-11 19:09:12,2016-12-11 19:12:16,2,.84,1,N,170,107,1,5,0,0.5,1,0,0.3,6.8
1,2016-12-05 13:41:41,2016-12-05 13:48:12,1,1.30,1,N,231,249,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-09 00:13:25,2016-12-09 00:28:37,2,1.80,1,N,229,186,1,11,0.5,0.5,2,0,0.3,14.3
2,2016-12-16 23:11:05,2016-12-16 23:25:03,1,1.65,1,N,107,48,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-12-25 17:16:54,2016-12-25 17:25:30,1,1.60,1,N,236,140,1,8,0,0.5,1,0,0.3,9.8
2,2016-12-18 12:58:53,2016-12-18 13:11:38,1,2.69,1,N,238,141,2,11.5,0,0.5,0,0,0.3,12.3
1,2016-12-21 09:05:03,2016-12-21 09:14:17,1,.90,1,N,164,137,1,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-03 01:35:47,2016-12-03 01:42:51,2,1.20,1,N,114,234,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-12-23 13:45:16,2016-12-23 13:59:38,1,5.50,1,N,162,88,1,18,0,0.5,1,0,0.3,19.8
2,2016-12-13 09:29:47,2016-12-13 09:45:49,1,.87,1,N,68,234,1,10.5,0,0.5,3.39,0,0.3,14.69
1,2016-12-06 12:11:27,2016-12-06 12:17:31,1,.90,1,N,164,234,1,6,0,0.5,2,0,0.3,8.8
2,2016-12-02 04:46:36,2016-12-02 05:02:11,2,7.33,1,N,116,68,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,2016-12-01 18:44:52,2016-12-01 18:51:41,1,.71,1,N,142,48,1,6,1,0.5,1.56,0,0.3,9.36
1,2016-12-04 06:15:47,2016-12-04 06:22:09,1,1.60,1,N,231,158,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-12-06 06:57:19,2016-12-06 06:58:58,1,.51,1,N,137,137,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-12-06 01:24:21,2016-12-06 01:33:14,5,3.40,1,N,142,42,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-12-19 08:28:48,2016-12-19 08:44:46,1,1.10,1,N,263,140,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-12-18 23:17:32,2016-12-18 23:35:26,1,5.69,1,N,236,244,2,19.5,0.5,0.5,0,0,0.3,20.8
2,2016-12-25 00:15:25,2016-12-25 00:20:31,2,.88,1,N,163,161,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-12-09 08:58:34,2016-12-09 09:03:36,1,.40,1,N,236,236,1,5,0,0.5,1.7,0,0.3,7.5
1,2016-12-19 16:11:43,2016-12-19 16:30:05,1,4.10,1,N,50,13,1,16,1,0.5,2,0,0.3,19.8
2,2016-12-18 12:03:44,2016-12-18 12:13:45,5,2.22,1,N,162,236,1,9.5,0,0.5,0,0,0.3,10.3
2,2016-12-11 10:53:55,2016-12-11 11:24:59,2,12.02,1,N,132,17,1,36,0,0.5,5,0,0.3,41.8
1,2016-12-31 01:09:09,2016-12-31 01:19:23,1,2.20,1,N,246,249,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-12-08 18:35:18,2016-12-08 18:43:03,1,.90,1,N,143,48,2,7,1,0.5,0,0,0.3,8.8
1,2016-12-15 00:01:48,2016-12-15 00:18:25,1,4.50,1,N,230,74,1,16,0.5,0.5,4,0,0.3,21.3
1,2016-12-29 23:09:23,2016-12-29 23:11:52,2,.40,1,N,142,163,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-12-11 15:56:05,2016-12-11 16:42:08,1,13.60,1,N,132,97,2,44.5,0,0.5,0,0,0.3,45.3
2,2016-12-16 08:25:59,2016-12-16 08:32:07,1,.64,1,N,142,142,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-12-18 10:08:13,2016-12-18 10:13:29,1,.70,1,N,107,224,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-12-11 11:40:56,2016-12-11 11:47:05,1,1.10,1,N,137,114,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2016-12-06 11:10:11,2016-12-06 11:47:16,6,1.51,1,N,263,140,1,21,0,0.5,2.5,0,0.3,24.3
2,2016-12-08 09:08:55,2016-12-08 09:49:26,1,4.81,1,N,236,107,2,27.5,0,0.5,0,0,0.3,28.3
1,2016-12-12 12:31:42,2016-12-12 13:09:26,1,4.40,1,N,43,186,1,25,0,0.5,5.15,0,0.3,30.95
2,2016-12-18 15:04:19,2016-12-18 15:28:22,1,2.43,1,N,186,237,1,15.5,0,0.5,2,0,0.3,18.3
2,2016-12-02 00:33:06,2016-12-02 00:51:35,5,3.63,1,N,79,17,1,16,0.5,0.5,0,0,0.3,17.3
1,2016-12-28 21:23:59,2016-12-28 21:34:09,3,1.70,1,N,231,79,2,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-12-28 17:59:06,2016-12-28 18:16:57,1,3.00,1,N,233,262,1,14,1,0.5,3.15,0,0.3,18.95
2,2016-12-26 13:04:01,2016-12-26 13:09:45,1,.42,1,N,233,162,2,5,0,0.5,0,0,0.3,5.8
2,2016-12-25 15:09:19,2016-12-25 15:15:56,1,.60,1,N,100,164,1,6,0,0.5,0,0,0.3,6.8
2,2016-12-10 15:45:52,2016-12-10 16:01:17,5,.93,1,N,100,230,2,10,0,0.5,0,0,0.3,10.8
2,2016-12-11 15:26:27,2016-12-11 15:31:21,1,.66,1,N,170,170,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-12-22 21:05:03,2016-12-22 21:15:33,2,1.13,1,N,230,48,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-12-07 22:49:13,2016-12-07 23:31:01,1,6.70,1,N,264,264,1,29.5,0.5,0.5,7.7,0,0.3,38.5
2,2016-12-04 17:14:41,2016-12-04 17:21:01,1,1.26,1,N,142,50,1,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-19 22:37:12,2016-12-19 22:41:36,2,1.10,1,N,137,113,1,5.5,0.5,0.5,2,0,0.3,8.8
2,2016-12-03 19:41:37,2016-12-03 19:57:18,1,1.62,1,N,113,113,1,11,0,0.5,2.36,0,0.3,14.16
2,2016-12-17 15:03:34,2016-12-17 15:08:40,1,.74,1,N,162,141,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-10 08:29:28,2016-12-10 08:34:22,2,.75,1,N,163,230,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-12-04 11:22:11,2016-12-04 11:39:10,1,2.90,1,N,33,231,1,13.5,0,0.5,1.5,0,0.3,15.8
1,2016-12-16 15:42:33,2016-12-16 15:51:53,1,1.60,1,N,87,232,1,8,0,0.5,2.2,0,0.3,11
1,2016-12-27 22:36:19,2016-12-27 22:52:58,1,4.30,1,N,142,7,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-12-13 11:08:46,2016-12-13 11:25:55,1,1.64,1,N,230,170,2,12,0,0.5,0,0,0.3,12.8
1,2016-12-21 10:40:23,2016-12-21 10:49:37,2,.70,1,N,229,237,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-12-19 10:30:40,2016-12-19 10:59:24,1,8.70,1,N,232,129,1,29,0,0.5,0,0,0.3,29.8
1,2016-12-19 00:52:05,2016-12-19 00:55:33,1,.70,1,N,48,48,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-12-11 17:35:51,2016-12-11 17:47:45,1,1.12,1,N,234,170,1,8.5,0,0.5,1.86,0,0.3,11.16
1,2016-12-21 18:08:33,2016-12-21 18:23:37,1,2.50,1,N,236,166,1,12,1,0.5,2.75,0,0.3,16.55
2,2016-12-31 16:01:21,2016-12-31 16:13:52,1,2.48,1,N,239,166,1,11.5,0,0.5,2,0,0.3,14.3
1,2016-12-08 14:40:10,2016-12-08 14:56:43,1,1.00,1,N,107,162,2,11,0,0.5,0,0,0.3,11.8
2,2016-12-10 21:02:07,2016-12-10 21:18:19,1,2.17,1,N,79,231,1,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-12-23 22:57:07,2016-12-23 23:14:05,1,2.80,1,N,68,231,1,13.5,0.5,0.5,2.95,0,0.3,17.75
1,2016-12-29 07:04:45,2016-12-29 07:12:36,1,1.70,1,N,186,163,1,8,0,0.5,1.75,0,0.3,10.55
1,2016-12-23 13:19:20,2016-12-23 13:25:19,1,.70,1,N,140,237,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-01 14:37:34,2016-12-01 15:21:21,1,9.91,1,N,234,138,1,36,0,0.5,8.47,5.54,0.3,50.81
2,2016-12-20 18:03:20,2016-12-20 18:13:19,2,1.32,1,N,144,113,1,8,1,0.5,1.96,0,0.3,11.76
2,2016-12-24 17:25:00,2016-12-24 17:32:58,2,1.67,1,N,163,236,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-18 00:19:29,2016-12-18 00:27:41,3,.79,1,N,230,100,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-12-04 15:49:38,2016-12-04 15:55:19,1,.50,1,N,186,234,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-12-14 15:35:41,2016-12-14 15:56:23,1,1.20,1,N,186,170,1,13,0,0.5,2,0,0.3,15.8
1,2016-12-10 12:26:27,2016-12-10 12:36:40,1,1.70,1,N,43,262,1,8.5,0,0.5,0.7,0,0.3,10
2,2016-12-13 23:14:55,2016-12-13 23:48:28,2,9.05,1,N,161,181,1,31.5,0.5,0.5,6.56,0,0.3,39.36
2,2016-12-18 02:02:13,2016-12-18 02:12:20,1,2.01,1,N,229,50,1,9.5,0.5,0.5,1,0,0.3,11.8
1,2016-12-07 15:07:45,2016-12-07 15:16:47,1,.60,1,N,141,236,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-12-31 11:48:51,2016-12-31 12:04:37,1,5.85,1,N,138,80,1,19,0,0.5,3.96,0,0.3,23.76
2,2016-12-19 12:47:54,2016-12-19 13:12:18,2,2.07,1,N,186,233,1,15,0,0.5,3.16,0,0.3,18.96
2,2016-12-30 15:51:02,2016-12-30 15:55:07,3,.69,1,N,239,238,2,5,0,0.5,0,0,0.3,5.8
1,2016-12-06 20:52:07,2016-12-06 21:03:11,1,2.70,1,N,142,236,2,11,0.5,0.5,0,0,0.3,12.3
2,2016-12-12 14:05:49,2016-12-12 14:25:04,1,2.29,1,N,170,148,1,13.5,0,0.5,4.29,0,0.3,18.59
2,2016-12-08 15:19:46,2016-12-08 15:25:45,1,1.07,1,N,107,249,1,6,0,0.5,2.04,0,0.3,8.84
1,2016-12-19 19:17:49,2016-12-19 19:40:27,2,3.40,1,N,238,162,1,16.5,1,0.5,3.65,0,0.3,21.95
1,2016-12-30 19:00:13,2016-12-30 19:11:20,1,.70,1,N,186,230,2,8,1,0.5,0,0,0.3,9.8
1,2016-12-19 19:08:00,2016-12-19 19:31:02,3,5.50,1,N,13,249,2,21,1,0.5,0,0,0.3,22.8
2,2016-12-06 23:39:02,2016-12-06 23:43:14,1,1.10,1,N,162,137,1,5.5,0.5,0.5,1.36,0,0.3,8.16
1,2016-12-16 22:33:04,2016-12-16 23:00:23,2,4.40,1,N,142,107,1,20,0.5,0.5,4.25,0,0.3,25.55
2,2016-12-09 04:31:32,2016-12-09 04:40:25,2,4.42,1,N,107,75,2,13.5,0.5,0.5,0,0,0.3,14.8
1,2016-12-23 19:59:40,2016-12-23 20:03:54,1,.50,1,N,224,107,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-12-18 20:36:33,2016-12-18 20:38:13,1,.50,1,N,141,141,1,3.5,0.5,0.5,0.95,0,0.3,5.75
1,2016-12-06 23:54:12,2016-12-06 23:58:05,1,.70,1,N,239,143,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-12-23 01:56:20,2016-12-23 02:11:26,1,3.90,1,N,107,263,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2016-12-14 22:14:29,2016-12-14 22:49:34,2,6.50,1,N,68,179,1,27.5,0.5,0.5,5,0,0.3,33.8
1,2016-12-07 07:48:37,2016-12-07 08:00:35,1,1.20,1,N,246,48,2,9,0,0.5,0,0,0.3,9.8
1,2016-12-29 10:34:02,2016-12-29 11:09:12,4,2.70,1,N,164,43,1,21.5,0,0.5,5.55,0,0.3,27.85
2,2016-12-11 10:12:42,2016-12-11 10:14:18,1,.39,1,N,48,48,1,3.5,0,0.5,0.86,0,0.3,5.16
1,2016-12-07 15:00:36,2016-12-07 15:09:09,1,1.30,1,N,231,113,1,7.5,0,0.5,1,0,0.3,9.3
2,2016-12-23 12:39:27,2016-12-23 12:41:45,1,.43,1,N,237,237,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-12-30 20:20:49,2016-12-30 20:32:12,2,.76,1,N,163,48,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-07 18:35:26,2016-12-07 18:44:25,1,1.11,1,N,239,237,1,7.5,1,0.5,1.4,0,0.3,10.7
2,2016-12-14 04:27:30,2016-12-14 04:33:49,2,1.86,1,N,68,137,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-12-20 20:51:58,2016-12-20 20:59:25,4,1.70,1,N,13,231,1,7.5,0.5,0.5,2.6,0,0.3,11.4
1,2016-12-20 15:08:59,2016-12-20 15:16:21,2,1.30,1,N,43,43,2,7.5,0,0.5,0,0,0.3,8.3
1,2016-12-04 15:18:40,2016-12-04 15:25:19,4,1.10,1,N,143,238,2,7,0,0.5,0,0,0.3,7.8
2,2016-12-03 07:54:35,2016-12-03 08:02:52,1,1.95,1,N,231,79,1,8.5,0,0.5,1.5,0,0.3,10.8
2,2016-12-28 19:35:48,2016-12-28 19:41:01,1,.84,1,N,68,68,1,5.5,1,0.5,1.46,0,0.3,8.76
2,2016-12-26 18:49:35,2016-12-26 18:52:49,1,.41,1,N,233,162,2,4,0,0.5,0,0,0.3,4.8
2,2016-12-07 09:07:40,2016-12-07 09:14:44,1,1.36,1,N,151,239,1,7,0,0.5,1.56,0,0.3,9.36
1,2016-12-12 21:14:07,2016-12-12 21:26:51,1,2.50,1,N,170,158,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-12-12 08:14:21,2016-12-12 08:38:40,1,1.90,1,N,151,236,2,15.5,0,0.5,0,0,0.3,16.3
2,2016-12-09 18:28:18,2016-12-09 18:31:23,1,.63,1,N,236,236,1,4.5,1,0.5,0.94,0,0.3,7.24
2,2016-12-02 22:19:35,2016-12-02 22:24:06,1,.71,1,N,41,24,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-12-15 13:07:48,2016-12-15 13:25:18,3,1.50,1,N,264,230,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-12-11 13:14:13,2016-12-11 14:05:50,1,18.43,2,N,132,90,2,52,0,0.5,0,5.54,0.3,58.34
2,2016-12-22 17:31:19,2016-12-22 17:54:00,1,4.50,1,N,230,41,1,18,1,0.5,3.96,0,0.3,23.76
1,2016-12-10 01:23:20,2016-12-10 01:28:55,1,.70,1,N,48,48,1,5.5,0.5,0.5,1.35,0,0.3,8.15
1,2016-12-03 00:15:46,2016-12-03 00:22:54,1,1.70,1,Y,237,239,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-12-14 20:02:37,2016-12-14 20:10:25,6,1.04,1,N,170,229,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-12-22 07:52:17,2016-12-22 07:58:15,1,.80,1,N,141,263,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-12-07 15:48:35,2016-12-07 16:11:08,1,3.40,1,N,239,74,1,16,0,0.5,3.35,0,0.3,20.15
2,2016-12-31 22:26:33,2016-12-31 22:29:54,1,.31,1,N,239,239,2,4,0.5,0.5,0,0,0.3,5.3
1,2016-12-04 00:08:30,2016-12-04 00:14:05,1,1.20,1,N,161,234,1,6,0.5,0.5,1,0,0.3,8.3
2,2016-12-03 07:16:31,2016-12-03 07:30:17,1,6.61,1,N,33,170,1,20,0,0.5,4.16,0,0.3,24.96
2,2016-12-07 08:43:19,2016-12-07 08:53:10,2,1.18,1,N,162,140,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-14 17:02:57,2016-12-14 17:05:35,1,.75,1,N,162,141,2,4.5,1,0.5,0,0,0.3,6.3
1,2016-12-04 21:06:09,2016-12-04 21:20:23,1,3.10,1,N,262,48,1,13,0.5,0.5,0.71,0,0.3,15.01
2,2016-12-13 00:53:47,2016-12-13 01:12:16,1,5.33,1,N,164,80,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-12-08 19:19:26,2016-12-08 19:31:37,6,1.34,1,N,142,239,2,9,1,0.5,0,0,0.3,10.8
1,2016-12-07 13:16:06,2016-12-07 13:26:00,1,1.20,1,N,144,234,2,8,0,0.5,0,0,0.3,8.8
2,2016-12-31 04:58:32,2016-12-31 05:06:52,1,1.92,1,N,79,164,1,8.5,0.5,0.5,1.96,0,0.3,11.76
2,2016-12-06 08:31:35,2016-12-06 08:40:12,1,.88,1,N,170,100,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-12-30 15:31:16,2016-12-30 15:35:09,1,.50,1,N,231,261,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2016-12-24 23:20:31,2016-12-24 23:28:45,3,1.50,1,N,79,68,1,8,0.5,0.5,2,0,0.3,11.3
1,2016-12-12 11:13:04,2016-12-12 11:52:16,1,10.50,1,N,138,162,1,35,0,0.5,6,5.54,0.3,47.34
1,2016-12-10 18:35:19,2016-12-10 18:40:53,1,.80,1,N,74,74,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-12-19 11:08:35,2016-12-19 11:14:41,1,.70,1,N,162,237,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-09 15:38:55,2016-12-09 15:42:55,1,.42,1,N,163,237,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-12-28 11:15:09,2016-12-28 11:25:46,1,1.40,1,N,186,48,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-12-14 15:27:10,2016-12-14 15:36:37,1,1.27,1,N,100,234,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-12-23 21:53:25,2016-12-23 22:01:18,3,.75,1,N,161,164,1,6.5,0.5,0.5,1.95,0,0.3,9.75
1,2016-12-13 18:16:20,2016-12-13 18:28:13,1,1.70,1,N,142,238,2,9.5,1,0.5,0,0,0.3,11.3
1,2016-12-16 13:10:24,2016-12-16 13:27:56,1,1.90,1,N,236,229,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-12-03 18:06:10,2016-12-03 18:34:43,1,5.80,1,N,24,68,1,22.5,0,0.5,5.8,0,0.3,29.1
2,2016-12-23 16:44:35,2016-12-23 16:48:02,5,.83,1,N,141,263,2,4.5,1,0.5,0,0,0.3,6.3
2,2016-12-23 11:26:19,2016-12-23 11:42:44,1,2.25,1,N,163,234,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-12-16 10:50:43,2016-12-16 11:03:44,1,.90,1,N,164,233,1,9,0,0.5,1,0,0.3,10.8
2,2016-12-11 15:31:58,2016-12-11 15:51:05,3,1.83,1,N,162,186,2,12.5,0,0.5,0,0,0.3,13.3
2,2016-12-25 14:27:14,2016-12-25 14:30:38,1,1.17,1,N,137,229,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-06 18:30:11,2016-12-06 18:49:33,1,1.61,1,N,249,231,1,13,1,0.5,0,0,0.3,14.8
2,2016-12-04 00:07:25,2016-12-04 00:31:10,2,2.66,1,N,158,137,1,16,0.5,0.5,1,0,0.3,18.3
2,2016-12-14 19:18:24,2016-12-14 19:26:35,1,.97,1,N,229,170,1,7,1,0.5,1.76,0,0.3,10.56
1,2016-12-16 22:22:44,2016-12-16 22:32:19,1,1.50,1,N,140,236,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-12-13 07:29:16,2016-12-13 07:34:56,5,.99,1,N,229,140,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-22 05:47:32,2016-12-22 05:59:43,1,2.96,1,N,232,186,1,11.5,0.5,0.5,2.56,0,0.3,15.36
2,2016-12-24 04:09:50,2016-12-24 04:12:22,5,.28,1,N,79,79,1,3.5,0.5,0.5,1.2,0,0.3,6
1,2016-12-16 21:24:28,2016-12-16 21:33:16,3,1.20,1,N,148,114,1,7.5,0.5,0.5,1.75,0,0.3,10.55
1,2016-12-09 17:59:07,2016-12-09 18:24:50,1,3.30,1,N,238,230,1,17,1,0.5,0,0,0.3,18.8
1,2016-12-18 21:09:01,2016-12-18 21:21:49,2,2.00,1,N,113,48,2,10,0.5,0.5,0,0,0.3,11.3
1,2016-12-16 02:52:49,2016-12-16 02:57:19,1,.40,1,N,263,263,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-12-01 18:19:17,2016-12-01 18:47:11,2,3.78,1,N,163,231,1,18.5,1,0.5,4.06,0,0.3,24.36
2,2016-12-16 21:56:41,2016-12-16 22:04:18,1,1.19,1,N,236,43,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-12-12 22:39:17,2016-12-12 22:49:58,1,2.21,1,N,163,234,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2016-12-19 18:18:17,2016-12-19 18:25:04,1,1.39,1,N,152,24,1,7,1,0.5,1.76,0,0.3,10.56
1,2016-12-10 01:43:59,2016-12-10 02:00:39,1,4.00,1,N,229,7,1,15.5,0.5,0.5,3,0,0.3,19.8
2,2016-12-26 10:14:56,2016-12-26 10:27:15,2,2.86,1,N,151,43,1,11,0,0.5,2,0,0.3,13.8
2,2016-12-15 21:30:43,2016-12-15 21:39:00,5,.81,1,N,48,246,1,7,0.5,0.5,1.66,0,0.3,9.96
2,2016-12-21 17:40:44,2016-12-21 17:54:02,2,1.62,1,N,234,161,1,10,1,0.5,2.36,0,0.3,14.16
2,2016-12-28 23:44:18,2016-12-29 00:06:25,1,6.43,1,N,148,238,1,21.5,0.5,0.5,0,0,0.3,22.8
1,2016-12-30 21:00:52,2016-12-30 21:08:40,1,.70,1,N,170,170,1,6.5,0.5,0.5,1.55,0,0.3,9.35
2,2016-12-05 13:36:49,2016-12-05 13:45:13,1,.80,1,N,141,263,2,7,0,0.5,0,0,0.3,7.8
1,2016-12-15 12:35:06,2016-12-15 13:22:58,1,14.30,1,N,13,138,1,45.5,0,0.5,9.25,0,0.3,55.55
1,2016-12-23 12:51:02,2016-12-23 13:05:55,1,2.10,1,N,239,236,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2016-12-17 11:36:14,2016-12-17 11:42:55,2,1.10,1,N,113,79,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-12-09 20:38:46,2016-12-09 20:59:11,1,4.65,1,N,164,87,1,18,0.5,0.5,1,0,0.3,20.3
2,2016-12-03 21:14:57,2016-12-03 21:26:35,1,1.64,1,N,236,141,1,9.5,0.5,0.5,3.2,0,0.3,14
1,2016-12-26 18:56:01,2016-12-26 19:03:57,1,1.80,1,N,142,236,1,8,1,0.5,2.9,0,0.3,12.7
1,2016-12-15 21:12:16,2016-12-15 21:19:33,1,1.20,1,N,264,264,1,7,0.5,0.5,2.05,0,0.3,10.35
1,2016-12-27 15:23:11,2016-12-27 15:37:17,1,1.60,1,N,43,141,1,10.5,0,0.5,2.25,0,0.3,13.55
2,2016-12-27 13:39:49,2016-12-27 13:46:41,1,1.04,1,N,233,164,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-12-12 17:09:38,2016-12-12 17:14:38,1,.80,1,N,229,141,2,5.5,1,0.5,0,0,0.3,7.3
2,2016-12-14 12:31:24,2016-12-14 13:22:39,1,2.69,1,N,164,229,1,28.5,0,0.5,5.86,0,0.3,35.16
1,2016-12-04 13:18:07,2016-12-04 13:23:20,1,.80,1,N,186,246,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-12-30 11:57:48,2016-12-30 12:04:34,1,.93,1,N,107,137,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-12-17 22:22:10,2016-12-17 22:38:57,1,1.50,1,N,50,141,1,11,0.5,0.5,2,0,0.3,14.3
1,2016-12-26 20:06:50,2016-12-26 20:18:52,1,1.60,1,N,68,142,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-12-23 12:56:16,2016-12-23 12:58:38,1,.70,1,N,264,264,1,4,0,0.5,1,0,0.3,5.8
1,2016-12-24 14:24:26,2016-12-24 15:03:20,2,20.80,2,N,132,261,2,52,0,0.5,0,0,0.3,52.8
2,2016-12-12 03:27:55,2016-12-12 03:29:53,1,.42,1,N,230,230,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-12-03 01:48:43,2016-12-03 01:55:39,1,2.42,1,N,170,141,1,9,0.5,0.5,2.06,0,0.3,12.36
1,2016-12-19 11:47:36,2016-12-19 12:01:24,1,3.70,1,N,144,88,1,14.5,0,0.5,3.05,0,0.3,18.35
1,2016-12-17 12:35:13,2016-12-17 12:47:33,1,1.10,1,N,68,107,1,9,0,0.5,1,0,0.3,10.8
2,2016-12-18 00:31:08,2016-12-18 00:39:59,1,1.57,1,N,125,209,2,8,0.5,0.5,0,0,0.3,9.3
1,2016-12-05 23:16:22,2016-12-05 23:38:25,3,4.90,1,N,186,263,2,19,0.5,0.5,0,0,0.3,20.3
2,2016-12-24 20:35:51,2016-12-24 20:40:26,1,1.02,1,N,79,107,1,5.5,0.5,0.5,2.04,0,0.3,8.84
1,2016-12-24 23:52:31,2016-12-25 00:01:46,1,2.90,1,N,164,142,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-12-24 19:10:58,2016-12-24 19:15:32,1,.65,1,N,229,237,2,5,0,0.5,0,0,0.3,5.8
1,2016-12-21 23:31:50,2016-12-21 23:48:51,1,4.00,1,N,164,263,1,15.5,0.5,0.5,3.35,0,0.3,20.15
2,2016-12-07 22:39:00,2016-12-07 22:48:23,3,1.87,1,N,114,68,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-12-19 22:28:18,2016-12-19 22:46:40,2,1.86,1,N,234,233,1,13,0.5,0.5,1,0,0.3,15.3
2,2016-12-04 20:43:52,2016-12-04 20:47:18,1,.55,1,N,234,170,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-12-14 14:22:47,2016-12-14 14:37:30,1,1.60,1,N,163,43,1,11,0,0.5,1.5,0,0.3,13.3
1,2016-12-23 19:03:48,2016-12-23 19:20:20,3,2.60,1,N,186,142,2,12.5,1,0.5,0,0,0.3,14.3
2,2016-12-07 17:26:57,2016-12-07 17:52:28,3,3.49,1,N,13,234,1,18,1,0.5,3.96,0,0.3,23.76
1,2016-12-12 14:49:00,2016-12-12 15:01:57,2,.90,1,N,107,90,1,9,0,0.5,2.9,0,0.3,12.7
1,2016-12-02 07:39:42,2016-12-02 07:54:04,1,1.60,1,N,186,163,1,10.5,0,0.5,2.26,0,0.3,13.56
